id,category_id,name,calorie,protein,fat,carbohydrate,detail,short_name
1932,12,鶏卵　全卵　水煮缶詰,131,10.8,10.6,0,液汁を除いたもの,鶏卵
1933,12,鶏卵　全卵　加糖全卵,199,9.8,10.6,20.7,試料： 冷凍品しょ糖： 21.4 g,鶏卵
1934,12,鶏卵　全卵　乾燥全卵,542,49.1,42,0.2,,鶏卵
1935,12,鶏卵　卵黄　生,336,16.5,34.3,0.2,ビタミンD： ビタミンD活性代謝物を含む（ビタミンD活性代謝物を含まない場合： 4.5 µg）試料：通常の鶏卵（栄養成分が増減されていないもの）,鶏卵
1936,12,鶏卵　卵黄　ゆで,330,16.1,34.1,0.2,ビタミンD： ビタミンD活性代謝物を含む（ビタミンD活性代謝物を含まない場合： 2.9 µg）試料：通常の鶏卵（栄養成分が増減されていないもの）,鶏卵
1937,12,鶏卵　卵黄　加糖卵黄,327,12.1,23.9,20.7,試料： 冷凍品しょ糖： 20.9 g,鶏卵
1938,12,鶏卵　卵黄　乾燥卵黄,638,30.3,62.9,0.2,,鶏卵
1939,12,鶏卵　卵白　生,44,10.1,0,0.5,試料：通常の鶏卵（栄養成分が増減されていないもの）,鶏卵
1940,12,鶏卵　卵白　ゆで,46,10.5,0.1,0.4,試料：通常の鶏卵（栄養成分が増減されていないもの）,鶏卵
1941,12,鶏卵　卵白　乾燥卵白,350,86.5,0.4,0.2,,鶏卵
1942,12,鶏卵　たまご豆腐,76,6.5,5.3,0.9,,鶏卵
1943,12,鶏卵　たまご焼　厚焼きたまご,146,10.5,9.2,6.5,,鶏卵
1944,12,鶏卵　たまご焼　だし巻きたまご,123,11,9.2,0.5,,鶏卵
1945,13,＜牛乳及び乳製品＞　（液状乳類）　生乳　ジャージー種,77,3.9,5.2,4.7,未殺菌のもの(100 g： 96.7 mL、100 mL： 103.4 g),生乳
1946,13,＜牛乳及び乳製品＞　（液状乳類）　生乳　ホルスタイン種,63,3.2,3.7,4.7,未殺菌のもの(100 g： 96.9 mL、100 mL： 103.2 g),生乳
1947,13,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,61,3.3,3.8,4.8,鉄： Trであるが、利用上の便宜のため小数第2位まで記載ビタミンD： ビタミンD活性代謝物を含む（ビタミンD活性代謝物を含まない場合： Tr）(100 g： 96.9 mL、100 mL： 103.2 g),普通牛乳
1948,13,＜牛乳及び乳製品＞　（液状乳類）　脱脂乳,31,3.4,0.1,4.8,(100 g： 96.6 mL、100 mL： 103.5 g),脱脂乳
1949,13,＜牛乳及び乳製品＞　（液状乳類）　加工乳　濃厚,70,3.4,4.2,5.3,(100 g： 96.5 mL、100 mL： 103.6 g),加工乳
1950,13,＜牛乳及び乳製品＞　（液状乳類）　加工乳　低脂肪,42,3.8,1,5.5,(100 g： 96.4 mL、100 mL： 103.7 g),加工乳
1951,13,＜牛乳及び乳製品＞　（液状乳類）　乳児用液体ミルク,66,1.5,3.6,7.1,(100 g：98mL、100 mL：101g),乳児用液体ミルク
1952,13,＜牛乳及び乳製品＞　（液状乳類）　乳飲料　コーヒー,56,2.2,2,7.2,(100 g： 95.0 mL、100 mL： 105.3 g),乳飲料
1953,13,＜牛乳及び乳製品＞　（液状乳類）　乳飲料　フルーツ,46,1.2,0.2,9.9,(100 g： 95.1 mL、100 mL： 105.1 g),乳飲料
1954,13,＜牛乳及び乳製品＞　（粉乳類）　全粉乳,490,25.5,26.2,39.3,(100 g：222mL、100 mL：45g),全粉乳
1955,13,＜牛乳及び乳製品＞　（粉乳類）　脱脂粉乳,354,34,1,53.3,別名： スキムミルク(100 g：222mL、100 mL：45g),脱脂粉乳
1956,13,＜牛乳及び乳製品＞　（粉乳類）　乳児用調製粉乳,510,12.4,26.8,55.9,別名： 育児用粉ミルク育児用栄養強化品(100 g：222mL、100 mL：45g),乳児用調製粉乳
1957,13,＜牛乳及び乳製品＞　（練乳類）　無糖練乳,135,6.8,7.9,11.2,別名： エバミルク(100 g：78mL、100 mL：128g),無糖練乳
1958,13,＜牛乳及び乳製品＞　（練乳類）　加糖練乳,314,7.7,8.5,56,別名： コンデンスミルク(100 g：78mL、100 mL：128g)しょ糖： 44 g,加糖練乳
1959,13,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,404,1.9,43,6.5,別名：生クリーム、フレッシュクリーム(100 g：95mL、100 mL：105g),クリーム
1960,13,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪・植物性脂肪,388,4.4,42.1,3,脂質： 乳脂肪由来22.5 g 、植物性脂肪由来19.6 g,クリーム
1961,13,＜牛乳及び乳製品＞　（クリーム類）　クリーム　植物性脂肪,353,1.3,39.5,3.3,別名：植物性生クリーム(100 g：99mL、100 mL：102g),クリーム
1962,13,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪,409,1.8,40.7,12.9,クリームにグラニュー糖を加えて泡だてたもの,ホイップクリーム
1963,13,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪,394,4,38.4,12.9,クリームにグラニュー糖を加えて泡だてたもの脂質： 乳脂肪由来19.1 g、植物性脂肪由来17.1 g,ホイップクリーム
1964,13,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　植物性脂肪,399,6.3,36.1,12.9,クリームにグラニュー糖を加えて泡だてたもの,ホイップクリーム
1965,13,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪,205,5.2,18.3,5.5,別名： コーヒー用ミルク、コーヒー用クリーム,コーヒーホワイトナー
1966,13,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪,227,4.8,21.6,3.7,別名： コーヒー用ミルク、コーヒー用クリーム脂質： 乳脂肪由来9.2 g、植物性脂肪由来12.4 g,コーヒーホワイトナー
1967,13,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪,244,4.3,24.8,1.8,別名： コーヒー用ミルク、コーヒー用クリーム,コーヒーホワイトナー
1968,13,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪,504,7.6,27.3,60.4,別名： コーヒー用ミルク、コーヒー用クリーム(100 g：300mL、100 mL：33g),コーヒーホワイトナー
1969,13,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪,542,2.1,36.2,56.4,別名： コーヒー用ミルク、コーヒー用クリーム(100 g：250mL、100 mL：40g),コーヒーホワイトナー
1970,13,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖,56,3.6,3,4.9,別名： プレーンヨーグルト,ヨーグルト
1971,13,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖,40,3.7,1,5.2,,ヨーグルト
1972,13,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖,37,4,0.3,5.7,,ヨーグルト
1973,13,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖,65,4.3,0.2,11.9,別名： 普通ヨーグルト,ヨーグルト
1974,13,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖,64,2.9,0.5,12.2,(100 g：93mL、100 mL：108g),ヨーグルト
1975,13,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品,64,1.1,0.1,16.4,無脂乳固形分3.0 %以上(100 g： 92.9 mL、100 mL： 107.6 g),乳酸菌飲料
1976,13,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品,217,1.5,0.1,52.6,無脂乳固形分3.0 %以上希釈後飲用(100 g： 81.0 mL、100 mL： 123.5 g),乳酸菌飲料
1977,13,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品,39,0.4,0.1,10,無脂乳固形分3.0 %未満(100 g： 95.9 mL、100 mL： 104.3 g),乳酸菌飲料
1978,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エダム,321,28.9,25,1.4,,ナチュラルチーズ
1979,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エメンタール,398,27.3,33.6,1.6,,ナチュラルチーズ
1980,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カテージ,99,13.3,4.5,1.9,クリーム入りを含む,ナチュラルチーズ
1981,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カマンベール,291,19.1,24.7,0.9,,ナチュラルチーズ
1982,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　クリーム,313,8.2,33,2.3,,ナチュラルチーズ
1983,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ゴーダ,356,25.8,29,1.4,,ナチュラルチーズ
1984,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　チェダー,390,25.7,33.8,1.4,,ナチュラルチーズ
1985,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　パルメザン,445,44,30.8,1.9,粉末状,ナチュラルチーズ
1986,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ブルー,326,18.8,29,1,,ナチュラルチーズ
1987,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　マスカルポーネ,273,4.4,28.2,4.3,,ナチュラルチーズ
1988,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　モッツァレラ,269,18.4,19.9,4.2,,ナチュラルチーズ
1989,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　やぎ,280,20.6,21.7,2.7,別名： シェーブルチーズ,ナチュラルチーズ
1990,13,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　リコッタ,159,7.1,11.5,6.7,,ナチュラルチーズ
1991,13,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,313,22.7,26,1.3,,プロセスチーズ
1992,13,＜牛乳及び乳製品＞　（チーズ類）　チーズスプレッド,284,15.9,25.7,0.6,,チーズスプレッド
1993,13,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　高脂肪,205,3.5,12,22.4,乳固形分15.0 %以上、乳脂肪分12.0 %以上試料： バニラアイスクリーム,アイスクリーム
1994,13,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　普通脂肪,178,3.9,8,23.2,乳固形分15.0 %以上、乳脂肪分8.0 %試料： バニラアイスクリーム,アイスクリーム
1995,13,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスミルク,167,3.4,6.4,23.9,乳固形分10.0 %以上、乳脂肪分3.0 %以上、植物性脂肪を含む,アイスミルク
1996,13,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　普通脂肪,217,3.1,13.6,22.2,乳固形分3.0 %以上、主な脂質： 植物性脂肪,ラクトアイス
1997,13,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　低脂肪,108,1.8,2,20.6,乳固形分3.0 %以上、主な脂質： 植物性脂肪,ラクトアイス
1998,13,＜牛乳及び乳製品＞　（アイスクリーム類）　ソフトクリーム,146,3.8,5.6,20.1,主な脂質： 乳脂肪コーンカップを除いたもの,ソフトクリーム
1999,13,＜牛乳及び乳製品＞　（その他）　カゼイン,358,86.2,1.5,0,試料： 酸カゼイン,カゼイン
2000,13,＜牛乳及び乳製品＞　（その他）　シャーベット,128,0.9,1,28.7,試料： 乳成分入り氷菓,シャーベット
2001,13,＜牛乳及び乳製品＞　（その他）　チーズホエーパウダー,339,12.5,1.2,77,,チーズホエーパウダー
2002,13,＜その他＞　人乳,61,1.1,3.5,7.2,試料： 成熟乳鉄： Trであるが、利用上の便宜のため小数第2位まで記載ヨウ素： 第3章参照ビタミンD： ビタミンD活性代謝物を含む（ビタミンD活性代謝物を含まない場合： Tr）(100 g： 98.3 mL、100 mL： 101.7 g),人乳
2003,13,＜その他＞　やぎ乳,57,3.1,3.6,4.5,,やぎ乳
2004,14,（植物油脂類）　あまに油,897,0,100,0,試料： 食用油,あまに油
2005,14,（植物油脂類）　えごま油,897,0,100,0,試料： 食用油,えごま油
2006,14,（植物油脂類）　オリーブ油,894,0,100,0,別名： オリーブオイル試料： エキストラバージンオイル(100 g：200mL、100 mL：91g),オリーブ油
2007,14,（植物油脂類）　ごま油,890,0,100,0,試料： 精製油(100 g：109mL、100 mL：92g),ごま油
2008,14,（植物油脂類）　米ぬか油,880,0,100,0,別名： 米油試料： 精製油(100 g：109mL、100 mL：92g),米ぬか油
2009,14,（植物油脂類）　サフラワー油　ハイオレイック,892,0,100,0,別名： べにばな油、サフラワーオイル、試料： 精製油(100 g：200mL、100 mL：91g),サフラワー油
2010,14,（植物油脂類）　サフラワー油　ハイリノール,883,0,100,0,別名： べにばな油、サフラワーオイル試料： 精製油(100 g：200mL、100 mL：91g),サフラワー油
2011,14,（植物油脂類）　大豆油,885,0,100,0,試料： 精製油及びサラダ油(100 g：109mL、100 mL：92g),大豆油
2012,14,（植物油脂類）　調合油,886,0,100,0,試料： 精製油及びサラダ油配合割合： なたね油1、大豆油1(100 g：111mL、100 mL：90g),調合油
2013,14,（植物油脂類）　とうもろこし油,884,0,100,0,別名： コーンオイル、コーン油試料： 精製油(100 g：109mL、100 mL：92g),とうもろこし油
2014,14,（植物油脂類）　なたね油,887,0,100,0,試料： 低エルカ酸の精製油及びサラダ油別名： キャノーラ油、カノーラ油(100 g：200mL、100 mL：91g),なたね油
2015,14,（植物油脂類）　パーム油,887,0,100,0,試料： 精製油(100 g：111mL、100 mL：90g),パーム油
2016,14,（植物油脂類）　パーム核油,893,0,100,0,試料： 精製油(100 g：200mL、100 mL：91g),パーム核油
2017,14,（植物油脂類）　ひまわり油　ハイリノール,899,0,100,0,試料： 精製油(100 g：109mL、100 mL：92g),ひまわり油
2018,14,（植物油脂類）　ひまわり油　ミッドオレイック,892,0,100,0,試料： 精製油,ひまわり油
2019,14,（植物油脂類）　ひまわり油　ハイオレイック,899,0,100,0,試料： 精製油(100 g：200mL、100 mL：91g),ひまわり油
2020,14,（植物油脂類）　ぶどう油,882,0,100,0,別名： グレープシードオイル、ぶどう種子油,ぶどう油
2021,14,（植物油脂類）　綿実油,883,0,100,0,試料： 精製油(100 g：109mL、100 mL：92g),綿実油
2022,14,（植物油脂類）　やし油,889,0,100,0,別名： ココナッツオイル試料： 精製油(100 g：200mL、100 mL：91g),やし油
2023,14,（植物油脂類）　落花生油,882,0,100,0,別名： ピーナッツオイル、ピーナッツ油試料： 精製油(100 g：200mL、100 mL：91g),落花生油
2024,14,（動物油脂類）　牛脂,869,0.2,99.8,0,別名： ヘット試料： いり取りしたもの,牛脂
2025,14,（動物油脂類）　たらのあぶら,853,0.1,99.8,0,,たらのあぶら
2026,14,（動物油脂類）　ラード,885,0,100,0,別名： 豚脂試料： 精製品(100 g：118mL、100 mL：85g),ラード
2027,14,（バター類）　無発酵バター　有塩バター,700,0.6,81,0.2,,無発酵バター
2028,14,（バター類）　無発酵バター　食塩不使用バター,720,0.5,83,0.2,別名： 無塩バター,無発酵バター
2029,14,（バター類）　発酵バター　有塩バター,713,0.6,80,4.4,,発酵バター
2030,14,（マーガリン類）　マーガリン　家庭用　有塩,715,0.4,83.1,0.5,β-カロテン： 着色料として添加品含むビタミンD： 添加品含む,マーガリン
2031,14,（マーガリン類）　マーガリン　家庭用　無塩,715,0.4,83.1,0.5,,マーガリン
2032,14,（マーガリン類）　マーガリン　業務用　有塩,740,0.3,84.3,0.1,β-カロテン： 着色料として添加品含むビタミンD： 添加品含む,マーガリン
2033,14,（マーガリン類）　マーガリン　業務用　無塩,740,0.3,84.3,0.1,,マーガリン
2034,14,（マーガリン類）　ファットスプレッド,579,0.2,69.1,0,β-カロテン： 着色料として添加品含む,ファットスプレッド
2035,14,（その他）　ショートニング　家庭用,889,0,99.9,0,(100 g：125mL、100 mL：80g),ショートニング
2036,14,（その他）　ショートニング　業務用　製菓,881,0,99.9,0,(100 g：125mL、100 mL：80g),ショートニング
2037,14,（その他）　ショートニング　業務用　フライ,886,0,99.9,0,,ショートニング
2038,15,＜和生菓子・和半生菓子類＞　甘納豆　あずき,283,3.4,0.3,69.5,,甘納豆
2039,15,＜和生菓子・和半生菓子類＞　甘納豆　いんげんまめ,288,3.8,0.5,69.9,,甘納豆
2040,15,＜和生菓子・和半生菓子類＞　甘納豆　えんどう,293,3.8,0.4,72.2,,甘納豆
2041,15,＜和生菓子・和半生菓子類＞　今川焼　こしあん入り,217,4.5,1.1,48.3,別名： 大判焼、小判焼、回転焼、二重焼、太鼓まんじゅう、ともえ焼、たい焼を含む小豆こしあん入り部分割合： 皮 2、あん 1,今川焼
2042,15,＜和生菓子・和半生菓子類＞　今川焼　つぶしあん入り,220,4.5,1.4,48.2,小豆つぶしあん入り部分割合： 皮 2、あん 1,今川焼
2043,15,＜和生菓子・和半生菓子類＞　今川焼　カスタードクリーム入り,224,4.7,2.6,46.7,カスタードクリーム入り部分割合： 皮 2、あん 1,今川焼
2044,15,＜和生菓子・和半生菓子類＞　ういろう　白,181,1,0.2,44.2,別名：外郎餅試料： 白ういろう食塩添加品あり,ういろう
2045,15,＜和生菓子・和半生菓子類＞　ういろう　黒,174,1.5,0.2,42.7,別名：外郎餅,ういろう
2046,15,＜和生菓子・和半生菓子類＞　うぐいすもち　こしあん入り,236,3.5,0.4,55.8,小豆こしあん入り部分割合：もち 10、あん 8、きな粉 0.05,うぐいすもち
2047,15,＜和生菓子・和半生菓子類＞　うぐいすもち　つぶしあん入り,237,2.7,0.4,56.8,小豆つぶしあん入り部分割合：もち 10、あん 8、きな粉 0.05,うぐいすもち
2048,15,＜和生菓子・和半生菓子類＞　かしわもち　こしあん入り,203,4,0.4,46.7,小豆こしあん入り部分割合： 皮 3、あん 2葉を除いたもの,かしわもち
2049,15,＜和生菓子・和半生菓子類＞　かしわもち　つぶしあん入り,204,3.9,0.5,46.6,小豆つぶしあん入り部分割合： 皮 3、あん 2葉を除いたもの,かしわもち
2050,15,＜和生菓子・和半生菓子類＞　カステラ,313,7.1,5,61.8,試料： 長崎カステラ,カステラ
2051,15,＜和生菓子・和半生菓子類＞　かのこ,260,4.8,0.4,60.4,,かのこ
2052,15,＜和生菓子・和半生菓子類＞　かるかん,226,2.1,0.3,54.8,,かるかん
2053,15,＜和生菓子・和半生菓子類＞　きび団子,298,1.6,0.2,73.7,,きび団子
2054,15,＜和生菓子・和半生菓子類＞　ぎゅうひ,253,1.3,0.2,62.4,,ぎゅうひ
2055,15,＜和生菓子・和半生菓子類＞　きりざんしょ,245,2.1,0.3,59.3,,きりざんしょ
2056,15,＜和生菓子・和半生菓子類＞　きんぎょく糖,282,0,0,71.9,,きんぎょく糖
2057,15,＜和生菓子・和半生菓子類＞　きんつば,260,6,0.7,58.6,小豆つぶしあん入り部分割合： 皮 1、あん 9,きんつば
2058,15,＜和生菓子・和半生菓子類＞　草もち　こしあん入り,224,4.2,0.4,52.1,小豆こしあん入り部分割合： 皮 6、あん 4,草もち
2059,15,＜和生菓子・和半生菓子類＞　草もち　つぶしあん入り,227,4.8,0.7,51.1,小豆つぶしあん入り部分割合： 皮 6、あん 4,草もち
2060,15,＜和生菓子・和半生菓子類＞　くし団子　あん　こしあん入り,198,3.8,0.4,45.4,小豆こしあん入り部分割合： 団子 8、あん 3くしを除いたもの,くし団子
2061,15,＜和生菓子・和半生菓子類＞　くし団子　あん　つぶしあん入り,199,3.8,0.5,45.4,部分割合： 団子 ８、あん 3くしを除いたもの,くし団子
2062,15,＜和生菓子・和半生菓子類＞　くし団子　みたらし,194,3.2,0.4,44.9,別名：しょうゆ団子部分割合： 団子 9、たれ 2くしを除いたもの,くし団子
2063,15,＜和生菓子・和半生菓子類＞　くずもち　関西風　くずでん粉製品,93,0.1,0.1,22.5,,くずもち
2064,15,＜和生菓子・和半生菓子類＞　くずもち　関東風　小麦でん粉製品,94,0.1,0.1,22.4,,くずもち
2065,15,＜和生菓子・和半生菓子類＞　げっぺい,348,4.7,8.5,65.5,あん（小豆あん、くるみ、水あめ、ごま等）入り部分割合： 皮 5、あん 4,げっぺい
2066,15,＜和生菓子・和半生菓子類＞　五平もち,178,3,0.5,40.9,みそだれ付き 食物繊維：AOAC2011.25法,五平もち
2067,15,＜和生菓子・和半生菓子類＞　桜もち　関西風　こしあん入り,196,3.5,0.3,46,別名： 道明寺小豆こしあん入り部分割合： 道明寺種皮 3、あん 2廃棄部位： 桜葉,桜もち
2068,15,＜和生菓子・和半生菓子類＞　桜もち　関西風　つぶしあん入り,197,3,0.3,46.5,別名： 道明寺小豆つぶしあん入り部分割合： 道明寺種皮 3、あん 2廃棄部位： 桜葉,桜もち
2069,15,＜和生菓子・和半生菓子類＞　桜もち　関東風　こしあん入り,235,4.5,0.4,54.2,小豆こしあん入り部分割合： 小麦粉皮 4、あん 5廃棄部位： 桜葉,桜もち
2070,15,＜和生菓子・和半生菓子類＞　桜もち　関東風　つぶしあん入り,237,4.2,0.6,54.4,小豆つぶしあん入り部分割合： 小麦粉皮 4、あん 5廃棄部位： 桜葉,桜もち
2071,15,＜和生菓子・和半生菓子類＞　笹だんご　こしあん入り,227,4,0.5,54.6,小豆こしあん入り,笹だんご
2072,15,＜和生菓子・和半生菓子類＞　笹だんご　つぶしあん入り,228,4.7,0.6,53.8,小豆つぶしあん入り,笹だんご
2073,15,＜和生菓子・和半生菓子類＞　ずんだあん,190,6.3,3.4,36.6,別名：ずんだ,ずんだあん
2074,15,＜和生菓子・和半生菓子類＞　ずんだもち,212,4.9,1.7,45.1,部分割合： ずんだ4、もち6,ずんだもち
2075,15,＜和生菓子・和半生菓子類＞　大福もち　こしあん入り,223,4.6,0.5,53.2,小豆こしあん入り部分割合： もち皮 10、あん 7,大福もち
2076,15,＜和生菓子・和半生菓子類＞　大福もち　つぶしあん入り,223,4.7,0.6,52.8,小豆つぶしあん入り部分割合： もち皮 10、あん 7,大福もち
2077,15,＜和生菓子・和半生菓子類＞　タルト　（和菓子）,288,5.9,3,60.7,あん入りロールカステラ柚子風味小豆こしあん入り部分割合： 皮 2、あん 1,タルト
2078,15,＜和生菓子・和半生菓子類＞　ちまき,150,1.3,0.2,36.5,上新粉製品,ちまき
2079,15,＜和生菓子・和半生菓子類＞　ちゃつう,320,6.2,4.3,66.4,小豆こしあん入り部分割合： 皮 1、あん 9,ちゃつう
2080,15,＜和生菓子・和半生菓子類＞　どら焼　こしあん入り,282,6.6,3.1,58.4,小豆こしあん入り部分割合： 皮 5、あん 4,どら焼
2081,15,＜和生菓子・和半生菓子類＞　どら焼　つぶしあん入り,292,6.6,3.2,57.9,小豆つぶしあん入り部分割合： 皮 5、あん 4,どら焼
2082,15,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん入り,274,3.6,0.3,65.4,小豆こしあん入り部分割合： 皮 4、あん 6,生八つ橋
2083,15,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん・つぶしあん混合,274,3.5,0.3,65.5,あん（小豆こしあん、小豆つぶしあん）入り部分割合： 皮 4、あん 6,生八つ橋
2084,15,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　つぶしあん入り,275,3.7,0.5,65.1,小豆つぶしあん入り部分割合： 皮 4、あん 6,生八つ橋
2085,15,＜和生菓子・和半生菓子類＞　ねりきり,259,5.3,0.3,60.1,,ねりきり
2086,15,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　こしあん入り,292,6.7,2.1,62.6,小豆こしあん入り部分割合： 皮 5、あん 7,まんじゅう
2087,15,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　つぶしあん入り,292,6.9,2.3,62.2,小豆つぶしあん入り部分割合： 皮 5、あん 7,まんじゅう
2088,15,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　こしあん入り,226,3,0.3,53.8,小豆こしあん入り部分割合： 皮 1、あん 2,まんじゅう
2089,15,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　つぶしあん入り,226,3.1,0.4,53.6,小豆つぶしあん入り部分割合： 皮 1、あん 2,まんじゅう
2090,15,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　こしあん入り,216,3.1,0.2,51.4,別名： くずざくら小豆こしあん入り部分割合： 皮 2、あん 3,まんじゅう
2091,15,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　つぶしあん入り,218,1.3,0.1,53.4,小豆つぶしあん入り部分割合： 皮 2、あん 3,まんじゅう
2092,15,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　こしあん入り,296,6.5,1.4,68.1,栗入り小豆こしあん入り部分割合： 皮 1、あん 2,まんじゅう
2093,15,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　つぶしあん入り,295,6.7,1.6,67,栗入り小豆つぶしあん入り部分割合： 皮 1、あん 2,まんじゅう
2094,15,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　こしあん入り,299,6.8,3.1,61.6,小豆こしあん入り部分割合： 皮 4、あん 5,まんじゅう
2095,15,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　つぶしあん入り,294,6.9,3.3,61.3,小豆つぶしあん入り部分割合： 皮 4、あん 5,まんじゅう
2096,15,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　こしあん入り,254,4.6,0.5,59.5,薬まんじゅう等小豆こしあん入り部分割合： 皮 1、あん 2,まんじゅう
2097,15,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　つぶしあん入り,257,4.7,0.7,59.1,小豆つぶしあん入り部分割合： 皮 1、あん 2,まんじゅう
2098,15,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　こしあん入り,273,6.1,5.6,51.3,小豆こしあん入り部分割合： 皮 10、あん 7,まんじゅう
2099,15,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　つぶしあん入り,279,6.2,6,51.3,小豆つぶしあん入り部分割合： 皮 10、あん 7,まんじゅう
2100,15,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　肉まん,242,10,5.1,43.4,部分割合： 皮 10、肉あん 4.5,まんじゅう
2101,15,＜和生菓子・和半生菓子類＞　もなか　こしあん入り,277,4.9,0.3,65.5,小豆こしあん入り部分割合： 皮 1、あん 9,もなか
2102,15,＜和生菓子・和半生菓子類＞　もなか　つぶしあん入り,278,6.4,0.7,63.3,小豆つぶしあん入り部分割合： 皮 1、あん 9,もなか
2103,15,＜和生菓子・和半生菓子類＞　ゆべし,321,2.4,3.5,71.2,試料： くるみ入り,ゆべし
2104,15,＜和生菓子・和半生菓子類＞　ようかん　練りようかん,289,3.6,0.2,69.9,,ようかん
2105,15,＜和生菓子・和半生菓子類＞　ようかん　水ようかん,168,2.6,0.2,39.9,,ようかん
2106,15,＜和生菓子・和半生菓子類＞　ようかん　蒸しようかん,237,4.4,0.3,55.4,,ようかん
2107,15,＜和干菓子類＞　あめ玉,385,0,0,97.5,食塩添加品あり,あめ玉
2108,15,＜和干菓子類＞　芋かりんとう,465,1.4,20.6,71.3,別名： 芋けんぴ,芋かりんとう
2109,15,＜和干菓子類＞　おこし,376,3.8,0.7,90.2,米おこし、あわおこしを含む,おこし
2110,15,＜和干菓子類＞　おのろけ豆,438,11.3,13.6,70.2,らっかせい製品,おのろけ豆
2111,15,＜和干菓子類＞　かりんとう　黒,420,7.5,11.6,76.3,,かりんとう
2112,15,＜和干菓子類＞　かりんとう　白,423,9.7,11.2,76.2,,かりんとう
2113,15,＜和干菓子類＞　ごかぼう,367,10.6,6.4,71.7,,ごかぼう
